"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007409","axonogenesis","207/4203","472/18860",0.438559322033898,1.9679345261859,11.4042364848455,4.09757504687494e-26,2.58352106705465e-22,1.73478387774011e-22,"NRXN3/CDKL5/ATL1/NOTCH2/PAK1/WDR47/SEMA4A/SLC9A6/ATOH7/PALLD/NTN1/LAMB2/NDEL1/BOC/BCL11A/B4GAT1/SHOX2/TCTN1/PPP3CB/APBB1/ANK3/MYCBP2/ULK2/FN1/FOXD1/CYFIP2/RAB3A/MAP2K1/KIF5C/BRAF/RTN4R/FEZF2/S100A6/CNTN4/DCLK1/SMO/CLASP2/STMN1/NEXN/KIAA0319/KALRN/STXBP1/NRP2/CNP/NECTIN1/TBR1/SLITRK4/BRSK1/MAPT/ARHGEF40/SLIT3/PTK7/ATP8A2/PAK3/UNC5D/RUFY3/RELN/MAP1A/CDK5R1/ZEB2/LMO4/EDNRA/BAIAP2/WNT5A/OLFM1/ITGA4/CDH11/CHN1/ADARB1/NRP1/ADCY1/PLXNB2/VANGL2/NPTN/XK/AMIGO1/MAP6/SIPA1L1/KIF5A/PLXNC1/TNFRSF12A/NPTX1/UNC5A/ENAH/BRSK2/EPHB6/PARD3/TGFB2/CHRNB2/CDKL3/SEMA4D/SHTN1/IFRD1/CDK5/FGF13/CCK/PLPPR4/ITGB1/L1CAM/SLITRK1/BCL11B/GLI2/PRKCQ/NELL2/NFIB/UCHL1/NEFH/THY1/NEFL/HDAC6/VEGFA/NR4A2/APLP1/RPS6KA5/RGMA/TSKU/BDNF/UNC5C/SPTBN4/NOTCH1/PRICKLE1/NTRK2/MCF2/TRIO/NRXN1/CDK5R2/NTNG2/METRN/ETV1/PTPRZ1/SLITRK5/FLRT2/SEMA6B/KIFC2/EPHA5/CNTN2/EFNA3/COBL/CNTNAP1/EFNA5/DNM2/TIAM1/UST/SCN1B/EPHA10/MATN2/NCAM1/BMP7/CNTN6/PTPRM/B4GALT6/NDN/CNTN1/ARHGAP4/LGI1/DSCAML1/EPHA7/EFNB3/PCDHAC2/MAG/CELSR1/PTPRO/MAP3K13/LPAR3/NTRK3/EPHA4/CNTN5/FSTL4/DAB1/SEMA6A/GLI3/CTNNA2/SLIT1/WNT7B/NTN4/ARX/FGFR2/LHX2/SZT2/SLIT2/TIAM2/DRAXIN/NFASC/EFNA4/EPHB2/POU4F1/GATA3/GBX2/MARK2/NTNG1/LHX9/SEMA3B/SEMA3A/KIAA1755/EDN3/TNR/EFNA2/ERBB2/SEMA3E/CCKAR/CHL1/NGFR/MYOT/ISL2/CDH1/DLX5/LRRC4C",207
"GO:0099003","vesicle-mediated transport in synapse","134/4203","259/18860",0.517374517374517,2.32159966635341,11.4682760272245,1.91744338044692e-25,6.04474025685892e-22,4.05892488218817e-22,"CACNA1B/EPS15/SYNJ1/CALM2/CPLX3/PCLO/BTBD9/ERC2/SYT7/ATP6V0A1/PRKCB/AP2A2/PRKCG/NPY/SYT5/STX1A/AAK1/AP3M2/NECAP1/STXBP5/SNCA/CLTB/SNCG/TPRG1L/PPP3CB/PPP3R1/ATP6V1G2/SYN2/TBC1D24/SV2B/NAPB/RAB3A/BTBD8/HPCA/NCDN/ATP6V1A/BRAF/VAMP2/SYP/CLSTN1/ATP6V1E1/SYT13/RAPGEF4/ATP6V1C1/SGIP1/CALM3/DNAJC6/PREPL/RIMS1/SYN1/STXBP1/SLC17A7/SLC32A1/AP3B2/BRSK1/PPFIA3/RNF220/ATAD1/RAB3B/USP46/ATP2A2/PPFIA2/MKLN1/CALY/BSN/CBLB/SEPTIN5/AMPH/ITSN1/PRKAR1B/RIMS2/PPP3CA/ATP8A1/PACSIN1/SYNGR3/EFR3A/STX1B/ATP6V1B2/DOC2B/CALM1/SYT1/SYT4/DNM1/SYNJ2/DNM3/RIMS3/SLC17A6/CACNB4/AP3D1/RAB27B/BIN1/CPLX1/BRSK2/CASK/SNCB/DOC2A/CDK5/SNAP25/PRRT2/SNPH/SV2A/UNC13C/CPLX2/ATP6V1B1/SV2C/HIP1/STON1/SH3GL2/CASP3/DGKQ/SYT17/LPAR1/NRXN1/UNC13A/SYT9/SYNDIG1/DNM2/RPH3A/PLD1/TAMALIN/ITGB3/SYT12/CADPS/CADPS2/MDM2/TOR1A/ARC/NRG1/VPS35/ROCK1/ABCA13/P2RY1/SUSD4/STXBP2",134
"GO:0048167","regulation of synaptic plasticity","120/4203","231/18860",0.519480519480519,2.3310498685231,10.8998877828611,4.03805708010565e-23,8.48664996335536e-20,5.69861950041576e-20,"PRRT1/F2R/CALM2/SYT7/SYNGR1/CRH/CYP46A1/PRKCG/RASGRF2/MPP2/RAPGEF2/SNCA/PPP3CB/LARGE1/SHANK2/GRIN2B/RAB3A/MEF2C/CAMK2B/STAU2/CAMK2G/NCDN/BRAF/YWHAH/VAMP2/SYP/ITPKA/SLC8A2/CNTN4/KCNQ3/GRIN1/FXR1/GRIN3A/CALM3/AKAP5/STXBP1/NEURL1/SLITRK4/CPEB3/BRSK1/PPFIA3/MAPT/RASGRF1/GRM2/SHISA7/CAMK2A/RELN/MAP1A/GRM5/GRIN2C/GFAP/CALB2/LRRTM1/PRKAR1B/SHISA9/BAIAP2/CALM1/SYT4/NRGN/ADCY1/NPTN/DRD1/SHANK3/SLC24A2/DLG4/PLK2/SIPA1L1/GRIN2A/MCTP1/VPS13A/CDK5/CDC20/SNAP25/PRRT2/UNC13C/KCNB1/PRKCZ/CPLX2/JPH3/NEUROD2/TYROBP/NETO1/ABHD6/CALB1/NTRK2/PRNP/KIT/CNTN2/PTK2B/CHRNA7/RARA/SHISA8/SLC1A1/CX3CR1/LRRTM2/SLC24A1/SORCS2/PENK/IQSEC2/RGS14/EPHA4/PTN/HRH1/SYT12/UBE3A/GRID1/GRIA1/SLC8A3/CBLN1/ARC/CHRDL1/EPHB2/CX3CL1/KCNJ10/EIF4EBP2/SORCS3/TNR/LILRB2/GRIA3/NPAS4",120
"GO:0042391","regulation of membrane potential","198/4203","474/18860",0.417721518987342,1.87442965693582,10.3249249348069,6.01359008741835e-22,9.47892137529317e-19,6.36491035042016e-19,"RACK1/FLNA/MPP2/STX1A/GOT1/NEDD4/KCNMA1/EHD3/SNCA/CACNA1C/CLIC1/ANK3/TBC1D24/GJC1/GRIN2B/GABRA5/MEF2C/GABRA2/GABBR1/YWHAH/SCN2B/SLC8A1/LIPA/SLC8A2/KCNJ3/GABRD/KCNQ3/GRIN1/GABRB3/SCN3B/ASIC2/GRIN3A/CALM3/RIMS1/KCNQ2/SLC17A7/OPRD1/KCNA4/MAPT/CELF4/KCNV1/NEDD4L/RYR2/KCNH3/RELN/MAPK8IP2/NOS1/GRM5/PINK1/ATP2A2/KCNC4/GRIN2C/CHRM1/SCN2A/NTSR2/AKAP6/PRKAR1B/KCTD16/RIMS2/BAIAP2/PPP3CA/ANK2/SHANK1/STX1B/BEGAIN/CALM1/RGS4/GRM1/DRD1/KCNS2/KCNK1/PTPN3/SHANK3/GABRG2/GABRA4/DLG4/RIMS3/GRIN2A/TAC1/KCNJ9/KCNA2/CACNB4/GABRB1/P2RX5/SLC1A6/BIN1/RGS7/WDR1/GABRA1/FKBP1B/KCNQ5/CHRNB2/GABRB2/GLRB/BAX/SLC25A27/CDK5/CACNA2D1/FGF13/ADRB1/KCNC2/ATP1A3/SOD2/COL6A1/CACNG2/KCNB1/HCN1/TSPO/PRKCZ/CUX2/KCNA1/NALCN/KCNIP2/ATXN1/KCNC3/SCN8A/NETO1/KCNMB2/GPR88/TMEM25/RGS7BP/CACNB2/KCNH8/GPD1L/NOS1AP/NTRK2/KCNK3/NRXN1/CAV1/POPDC3/TREM2/CACNA1D/FGF12/PPP2R3C/CACNB3/ABCC8/KCNK9/KCNE4/ATP1B1/INSYN1/ACTN2/PTK2B/PIEZO1/CRTC1/CNTNAP1/B2M/CHRNA7/UCP2/SCN1B/STOX1/KCNG3/KCTD7/MLLT11/FZD9/LTF/CTNNA3/CNGB1/KCNC1/KCNK4/BOK/KCNA3/SLC25A36/KCNH5/KCNMB4/CHCHD10/NTRK3/FXYD1/KCNE3/SLC24A4/GRIA2/GRIA4/TAFA4/TMEM161B/SLMAP/GRID1/GRIA1/SLC8A3/TBX5/KCND3/CACNA1G/CBLN1/KCND1/KCNB2/PIEZO2/ADRA1A/P2RX2/KCNJ10/CDKN2A/CD36/GRIA3/PKP2/GLRA2/GLRA3/SLC4A3/MET/KCNQ1/SEZ6/NPAS4",198
"GO:0007611","learning or memory","136/4203","284/18860",0.47887323943662,2.14883399851883,10.446163758291,9.67809517992819e-22,1.22040780218894e-18,8.19479975024657e-19,"NRXN3/PRRT1/KCNAB1/SYNJ1/BTBD9/DDHD2/CRH/PRKCG/PAK6/HTR2A/ROGDI/PPP3CB/LARGE1/SHANK2/GRIN2B/GABRA5/TMOD2/MEF2C/TLR2/HIF1A/BRAF/MAN2B1/SLC8A2/GRIN1/GABRB3/KIAA0319/SLC17A7/TBR1/CRHBP/SLITRK4/CPEB3/BRSK1/MAPT/ATAD1/EGFR/RASGRF1/NEDD9/SHISA7/CCND2/RELN/MAPK8IP2/ITGA5/MAP1A/GRM5/SLC12A5/SCN2A/MDK/PRKAR1B/KCTD16/BRINP1/ATP8A1/RCAN2/SHANK1/SYT4/NRGN/ADCY1/TANC1/DRD1/SHANK3/SLC24A2/DLG4/PLK2/TAFA2/PAK5/GRIN2A/TAC1/CAMK4/CLN8/CHRNB2/PRKAR2B/CDK5/SLC6A1/FGF13/ITGB1/SNAP25/ADGRB3/JPH3/CUX2/NDRG4/CNTNAP2/OPRK1/NEUROD2/ELAVL4/B3GAT1/CAMK2N1/ATXN1/PPP1R9B/EN1/RAPGEF3/NETO1/CASP3/GPR88/CALB1/NTRK2/PLCB1/PIANP/NRXN1/PRNP/PTPRZ1/TREM2/KIT/SLC11A2/ABCC8/CNTN2/CRTC1/B2M/AAAS/CHRNA7/CSMD1/FZD9/SLC1A1/PDE1B/PPP1R1B/KCNK4/CLSTN2/RGS14/NPTX2/PTN/HRH1/RCAN1/FOXP2/NRXN2/GRIA1/SLC8A3/ARC/BCHE/EPHB2/LDLR/EIF4EBP2/THRA/VPS13B/SORCS3/GM2A/TNR/LILRB2/NPAS4",136
"GO:0051960","regulation of nervous system development","193/4203","466/18860",0.414163090128755,1.85846202232413,10.0482963649201,6.46660079080602e-21,6.79531966433866e-18,4.56292427730207e-18,"EZH2/HMGB2/CDKL5/PAK1/SEMA4A/ASPM/DYNLT1/KIF14/NTN1/CXCR4/BCL11A/RAPGEF2/LINGO2/SHOX2/RTN4RL2/OBSL1/ZNF365/TBC1D24/TP53/CLSTN3/ULK2/FN1/IL1RAPL1/CAMK2B/TLR2/MAP2K1/STAU2/HIF1A/BRAF/RTN4R/FEZF2/YWHAH/ITPKA/ANXA2/CLSTN1/FXR1/ASIC2/SMO/SRRT/KIAA0319/NEURL1/SLITRK4/MAPT/KIFAP3/RTN4RL1/RUFY3/RELN/S100A10/NOS1/ZEB2/GRM5/ADGRB2/RELA/LYN/NEGR1/JAM2/GFAP/LRRTM1/MDK/BRINP1/BAIAP2/SRPX2/PPP3CA/WNT5A/HEY1/SOX11/SYT4/NRP1/PLXNB2/NPTN/CTSC/AMIGO1/SHANK3/TPPP/ID4/MAP6/PLXNC1/CTNNA1/BIN1/TNFRSF12A/PARD3/CDKL3/SEMA4D/SHTN1/IFRD1/CDK5/LRTM2/FGF13/MAPRE3/ITGB1/L1CAM/ADGRB3/SLITRK1/TSPO/NAP1L1/CUX2/CBLN2/PTPRD/TGFB1/THY1/HES1/QKI/NEFL/HDAC6/IL6ST/ATXN1/VEGFA/RGMA/BDNF/PRTG/NOTCH1/DLG5/NTRK2/MCF2/NRXN1/METRN/TYMP/PTPRZ1/SLITRK5/TREM2/FLRT2/YAP1/KIT/ABCC8/SYNDIG1/CHD7/B2M/WASF3/EFNA5/LGI4/RARA/TIAM1/PCM1/ZPR1/HES2/MYRF/BMP7/IL34/CX3CR1/ASCL1/ARHGAP4/HOXB3/RNF112/EPHA7/EFNB3/ZNF488/LRRTM2/MAG/SOX10/IL1RAP/CLSTN2/HES6/MAP3K13/LPAR3/IQSEC2/RGS14/NTRK3/ELAPOR2/EPHA4/CLCF1/PTN/IGDCC4/IGF1/FSTL4/DAB1/PROX1/GLI3/NR1D1/LRP2/DLX1/DAAM2/SLIT1/LRRTM4/LHX2/LRP8/CBLN1/SLIT2/TIAM2/DRAXIN/BMP2/DMRTA2/DLL3/EPHB2/LDLR/RHEB/POU4F1/CX3CL1/GBX2/LEF1/DLX2/TNR/LIF/CDH1",193
"GO:0050803","regulation of synapse structure or activity","149/4203","329/18860",0.452887537993921,2.03222911410073,10.1144228599514,9.72270498421666e-21,8.75737927506943e-18,5.88040893932622e-18,"DCTN1/CDKL5/SPARC/SEMA4A/SRGAP1/NTN1/CDC42/NEDD4/LRFN2/CDH8/LINGO2/SNCA/RTN4RL2/CLSTN3/MYCBP2/GRIN2B/ZDHHC8/CYFIP2/IL1RAPL1/MEF2C/CAMK2B/TLR2/STAU2/FARP1/RTN4R/ITPKA/CLSTN1/CAMKV/ASIC2/SRGAP3/SLC17A7/NRP2/PDLIM5/NECTIN1/GPM6A/NEURL1/SLITRK4/CPEB3/SIX1/ICAM5/PAK3/NEDD9/NEDD4L/RTN4RL1/YWHAZ/RELN/PDXP/CDK5R1/SLC12A5/ADGRB2/PPFIA2/NEGR1/CRTAC1/SRCIN1/LRRTM1/ITSN1/PRMT8/BAIAP2/FRMPD4/SRPX2/WNT5A/STX1B/LRFN5/TANC1/VANGL2/AMIGO1/SHANK3/SIPA1L1/MRTFB/SLC17A6/PLXNC1/ELMO1/TRIM47/CACNA2D3/LZTS3/HOMER1/CASKIN1/LIN7B/CHRNB2/SEMA4D/NGEF/CDK5/AGAP1/LRTM2/CDC20/AGO2/MAPRE3/PLPPR4/ITGB1/ADGRB3/SETD5/SLITRK1/ARHGAP44/CUX2/CBLN2/PTPRD/NEUROD2/NEFL/PPP1R9B/RPS6KA5/BDNF/CHD4/DLG5/PRICKLE1/NTRK2/SYBU/NRXN1/PRNP/NTNG2/SLITRK5/TREM2/FLRT2/KIF1A/SYNDIG1/PTK2B/CNTNAP1/EFNA5/FZD1/SIX4/ARHGAP4/GPR158/EPHA7/LRRTM2/PTPRO/IL1RAP/CLSTN2/FCGR2B/IQSEC2/NTRK3/NRN1/EPHA4/DAB1/ARHGAP22/NRXN2/CTNNA2/SLIT1/GRID1/LRRTM4/LRP8/CBLN1/ARC/SRGAP2/VPS35/ROCK1/EPHB2/ZNF804A/EGLN1/LILRB2/PCDH8",149
"GO:0050890","cognition","150/4203","333/18860",0.45045045045045,2.02129324184999,10.0690038151778,1.36128222254401e-20,1.07286055164249e-17,7.20404881456841e-18,"NRXN3/PRRT1/KCNAB1/SYNJ1/WASHC4/BTBD9/DDHD2/CRH/PRKCG/PAK6/HTR2A/ROGDI/PPP3CB/LARGE1/SHANK2/GRIN2B/GABRA5/TMOD2/MEF2C/TLR2/HIF1A/BRAF/MGAT3/MAN2B1/SLC8A2/GRIN1/GABRB3/KIAA0319/GNAS/SLC17A7/TBR1/CRHBP/SLITRK4/CPEB3/BRSK1/MAPT/ATAD1/EGFR/RASGRF1/NEDD9/SHISA7/CCND2/RELN/MAPK8IP2/ITGA5/MAP1A/GRM5/SLC12A5/CHRM1/SCN2A/HLA-DRA/MDK/PRKAR1B/KCTD16/BRINP1/ATP8A1/RCAN2/JAKMIP1/SHANK1/SYT4/NRGN/ADCY1/TANC1/DRD1/SHANK3/SLC24A2/DLG4/PLK2/TAFA2/PAK5/GRIN2A/TAC1/CAMK4/CLN8/CHRNB2/PRKAR2B/CDK5/SLC6A1/FGF13/ITGB1/SNAP25/ADGRB3/SETD5/JPH3/CUX2/NDRG4/CNTNAP2/OPRK1/NEUROD2/ELAVL4/B3GAT1/CAMK2N1/ATXN1/PPP1R9B/EN1/RAPGEF3/NETO1/CASP3/GPR88/CALB1/NTRK2/PLCB1/PIANP/NRXN1/PRNP/GPR155/PTPRZ1/TREM2/KIT/SLC11A2/ABCC8/C5AR1/CNTN2/CHD7/CRTC1/B2M/AAAS/CHRNA7/CSMD1/FZD9/SLC1A1/TUSC3/PDE1B/PPP1R1B/KCNK4/GPR158/CLSTN2/RGS14/HOXA1/NPTX2/PTN/HRH1/RCAN1/FOXP2/NRXN2/GRIA1/SLC8A3/ARC/BCHE/EPHB2/LDLR/EIF4EBP2/THRA/VPS13B/SORCS3/GM2A/TNR/LILRB2/CHL1/NPAS4",150
"GO:0010975","regulation of neuron projection development","186/4203","448/18860",0.415178571428571,1.8630187621087,9.89977314186898,2.44288401264757e-20,1.7113759666381e-17,1.14915549694369e-17,"EZH2/VIM/CDKL5/PAK1/THOC2/PRRX1/ATOH7/NTN1/NDEL1/NEDD4/BCL11A/RAPGEF2/SHOX2/RTN4RL2/LRRC7/APBB1/OBSL1/ZNF365/TBC1D24/MYCBP2/CAMK1D/ULK2/FN1/IL1RAPL1/CAMK2B/DPYSL3/MAP2K1/STAU2/CAMK2G/BRAF/RTN4R/FEZF2/YWHAH/ITPKA/NCS1/DDR1/KIAA0319/SERPINI1/PDLIM5/HECW1/HECW2/TBR1/BRSK1/MAPT/PTK7/ATP8A2/RAB29/PAK3/NEDD4L/RTN4RL1/RUFY3/RELN/CDK5R1/ZEB2/INPP5J/INPP5F/LYN/PPFIA2/NEGR1/GFAP/SRCIN1/DAB2/MDK/BAIAP2/PPP3CA/WNT5A/PACSIN1/STX1B/CHN1/NRP1/PLXNB2/NPTN/GRN/XK/AMIGO1/SHANK3/MAP6/SIPA1L1/PLXNC1/DDX56/LZTS3/TNFRSF12A/BRSK2/CHRNB2/PRKD1/CDKL3/SEMA4D/SHTN1/NGEF/IFRD1/CDK5/CFLAR/FGF13/CDC20/STMN2/MAPRE3/SNAP25/L1CAM/DDR2/ADGRB3/SLITRK1/ARHGAP44/CUX2/NDRG4/PTPRD/THY1/HES1/NEFL/HDAC6/ENC1/VEGFA/PLPPR5/SF3A2/RGMA/TSKU/BDNF/FUT9/ULK4/LPAR1/NTRK2/MCF2/NTNG2/KNDC1/METRN/KLK6/KIF1A/CNTN2/COBL/KANK1/SPOCK1/PTK2B/B2M/EFNA5/TWF1/TIAM1/UST/CSMD3/FZD1/SCN1B/DGKG/BMP7/GPC2/MBOAT1/CNTN1/ARHGAP4/SLC39A12/NFE2L2/SFRP1/EPHA7/EFNB3/MAG/PTPRO/AVIL/MAP3K13/LPAR3/NTRK3/EPHA4/PTN/FSTL4/DAB1/IL15RA/MYLIP/CTNNA2/SLIT1/LRP8/MDM2/ARC/SLIT2/TIAM2/DRAXIN/SFRP2/EPHB2/GATA3/CX3CL1/ZNF804A/MARK2/NTNG1/SEMA3A/TNR/S100A9/TENM3/RIT2/CDH1/SEZ6/MGARP/LRRC4C",186
"GO:0099504","synaptic vesicle cycle","111/4203","220/18860",0.504545454545455,2.26403218480306,10.0986425402865,3.39754339998254e-20,2.14215111368899e-17,1.4384125847084e-17,"CACNA1B/SYNJ1/CPLX3/PCLO/BTBD9/ERC2/SYT7/ATP6V0A1/PRKCB/AP2A2/PRKCG/NPY/SYT5/STX1A/AP3M2/STXBP5/SNCA/CLTB/SNCG/TPRG1L/PPP3CB/PPP3R1/ATP6V1G2/SYN2/TBC1D24/SV2B/NAPB/RAB3A/BTBD8/ATP6V1A/BRAF/VAMP2/SYP/ATP6V1E1/SYT13/RAPGEF4/ATP6V1C1/SGIP1/CALM3/DNAJC6/PREPL/RIMS1/SYN1/STXBP1/SLC17A7/SLC32A1/AP3B2/BRSK1/PPFIA3/RAB3B/ATP2A2/PPFIA2/BSN/SEPTIN5/AMPH/ITSN1/PRKAR1B/RIMS2/PPP3CA/ATP8A1/PACSIN1/SYNGR3/EFR3A/STX1B/ATP6V1B2/DOC2B/SYT1/SYT4/DNM1/SYNJ2/DNM3/RIMS3/SLC17A6/CACNB4/AP3D1/RAB27B/BIN1/CPLX1/BRSK2/CASK/SNCB/DOC2A/CDK5/SNAP25/PRRT2/SNPH/SV2A/UNC13C/CPLX2/ATP6V1B1/SV2C/STON1/SH3GL2/CASP3/DGKQ/LPAR1/NRXN1/UNC13A/SYT9/SYNDIG1/DNM2/RPH3A/PLD1/SYT12/CADPS/CADPS2/TOR1A/ROCK1/ABCA13/P2RY1/STXBP2",111
"GO:0050807","regulation of synapse organization","145/4203","322/18860",0.450310559006211,2.02066551102954,9.89228040230365,6.2011864141196e-20,3.55440730372946e-17,2.38671500072622e-17,"DCTN1/CDKL5/SPARC/SEMA4A/SRGAP1/NTN1/CDC42/NEDD4/LRFN2/CDH8/LINGO2/SNCA/RTN4RL2/CLSTN3/MYCBP2/GRIN2B/ZDHHC8/CYFIP2/IL1RAPL1/MEF2C/CAMK2B/TLR2/STAU2/FARP1/RTN4R/ITPKA/CLSTN1/CAMKV/ASIC2/SRGAP3/NRP2/PDLIM5/NECTIN1/GPM6A/NEURL1/SLITRK4/CPEB3/SIX1/ICAM5/PAK3/NEDD9/NEDD4L/RTN4RL1/YWHAZ/RELN/PDXP/CDK5R1/SLC12A5/ADGRB2/PPFIA2/NEGR1/CRTAC1/SRCIN1/LRRTM1/ITSN1/PRMT8/BAIAP2/FRMPD4/SRPX2/WNT5A/LRFN5/TANC1/VANGL2/AMIGO1/SHANK3/SIPA1L1/MRTFB/PLXNC1/ELMO1/TRIM47/CACNA2D3/LZTS3/HOMER1/CASKIN1/LIN7B/CHRNB2/SEMA4D/NGEF/CDK5/AGAP1/LRTM2/CDC20/AGO2/MAPRE3/PLPPR4/ITGB1/ADGRB3/SETD5/SLITRK1/ARHGAP44/CUX2/CBLN2/PTPRD/NEUROD2/NEFL/PPP1R9B/RPS6KA5/BDNF/CHD4/DLG5/PRICKLE1/NTRK2/NRXN1/PRNP/NTNG2/SLITRK5/TREM2/FLRT2/KIF1A/SYNDIG1/PTK2B/CNTNAP1/EFNA5/FZD1/SIX4/ARHGAP4/GPR158/EPHA7/LRRTM2/PTPRO/IL1RAP/CLSTN2/FCGR2B/IQSEC2/NTRK3/NRN1/EPHA4/DAB1/ARHGAP22/NRXN2/CTNNA2/SLIT1/GRID1/LRRTM4/LRP8/CBLN1/ARC/SRGAP2/VPS35/ROCK1/EPHB2/ZNF804A/EGLN1/LILRB2/PCDH8",145
"GO:0007416","synapse assembly","126/4203","284/18860",0.443661971830986,1.99083149862774,9.00947230399071,7.24120513229373e-17,3.80464986325933e-14,2.55474798614784e-14,"PCLO/SEMA4A/SRGAP1/NTN1/LINGO2/SNCA/RTN4RL2/LARGE1/CLSTN3/MYCBP2/SHANK2/ZDHHC8/GABRA5/CYFIP2/IL1RAPL1/MEF2C/GABRA2/TLR2/STAU2/FARP1/RTN4R/CLSTN1/GABRB3/ASIC2/SRGAP3/PDLIM5/NECTIN1/GPM6A/NEURL1/SLITRK4/CPEB3/SIX1/MAPT/ICAM5/RAB29/PCDHB9/RTN4RL1/RELN/ARHGEF9/SLC12A5/ADGRB2/NEGR1/CRTAC1/BSN/GABRG1/LRRTM1/PCDHB16/GPHN/SRPX2/KIRREL3/WNT5A/LRFN5/PLXNB2/NPTN/DRD1/AMIGO1/SHANK3/GABRG2/DNM3/GABRA4/PLXNC1/ELMO1/TRIM47/NPTX1/GABRA1/CASKIN1/LIN7B/CHRNB2/SEMA4D/GABRB2/CDK5/LRTM2/FGF13/PCDHB13/ADGRB3/SETD5/SLITRK1/NRG3/CUX2/CBLN2/CBLN4/PTPRD/PPP1R9B/SPTBN2/ADD2/BDNF/CHD4/PCDHB11/DLG5/PRICKLE1/NTRK2/ERBB4/NRXN1/NTNG2/SLITRK5/FLRT2/SYNDIG1/PTK2B/EFNA5/FZD1/SIX4/FZD5/PCDHB6/ARHGAP4/EPHA7/LRRTM2/IL1RAP/CLSTN2/IQSEC2/NTRK3/CNTN5/PCDHB3/NRXN2/SLIT1/GRIA1/LRRTM4/LRRC4/CBLN1/SRGAP2/VPS35/EPHB2/POU4F1/ZDHHC12/HAPLN4/CDH1/NPAS4",126
"GO:0030900","forebrain development","168/4203","419/18860",0.400954653937947,1.79919218969062,8.85895488241303,9.52882433459494e-17,4.62147980227854e-14,3.10323331771181e-14,"NOTCH2NLA/EZH2/FLNA/WDR47/NEUROD6/ASPM/KIF14/CRH/HERC1/NPY/NDEL1/RAPGEF2/TCTN1/ZIC1/RTN4RL2/LARGE1/SRD5A1/PHLPP2/HIF1A/FBXO41/RTN4R/FEZF2/AGTPBP1/SOCS7/XRN2/EFHC1/FXR1/TTBK2/SMO/HPRT1/KIAA0319/SLC32A1/CHD5/NRP2/PHACTR1/TBR1/SYNE2/EGFR/SSTR1/RTN4RL1/RELN/CDK5R1/ZEB2/TACC3/CRTAC1/STIL/MDK/KIRREL3/WNT5A/TWSG1/COL3A1/NRP1/NRGN/DRD1/ARHGAP11B/SHANK3/ID4/GART/DIXDC1/KCNA2/SOX2/LAMB1/CHRNB2/BAX/CDK5/FGF13/RRM1/KCNC2/MBOAT7/PCDH9/EMX1/TYRO3/BCL11B/GLI2/NFIB/LHX6/NRG3/CNTNAP2/KCNA1/HES1/NDE1/FOXP1/ADGRG1/NEFL/ELAVL4/TYROBP/NR4A2/APLP1/PPP1R9B/TSKU/CASP3/RFX4/HTR5A/NOTCH1/LPAR1/NTRK2/PLCB1/ERBB4/PIANP/CDK5R2/SLITRK5/SEMA6B/EPHA5/CNTN2/CHD7/ATF5/B2M/RARA/DNAJB1/PCM1/SALL3/CDK6/INHBB/ASCL1/KCNC1/TRA2B/AQP1/KDM6B/DAB1/PROX1/OGDH/FOXP2/GLI3/DYNC2H1/LRP2/DLX1/SLIT1/GRIA1/SLC8A3/WNT7B/BCAN/ARX/FGFR2/LHX2/LRP8/FRS2/SZT2/C21orf91/SLC1A2/SLIT2/P2RY12/DRAXIN/SRGAP2/BMP2/DMRTA2/EPHB2/ATRX/POU4F1/ALDH1A2/GBX2/GSX1/VPS13B/ALDH1A3/SEMA3A/LEF1/DLX2/TNR/EFNA2/EMX2/POU3F3/PITX1/SEMA3E/SOX1/CCKAR/LHX8/CDH1/DLX5/MGARP",168
"GO:0007612","learning","84/4203","162/18860",0.518518518518518,2.32673310950732,9.08154999784225,1.53679884921697e-16,6.921083388795e-14,4.64737215906064e-14,"NRXN3/SYNJ1/DDHD2/CRH/PAK6/HTR2A/PPP3CB/SHANK2/GABRA5/TLR2/HIF1A/BRAF/SLC8A2/GRIN1/GABRB3/KIAA0319/TBR1/BRSK1/ATAD1/RELN/MAPK8IP2/MAP1A/GRM5/SLC12A5/ATP8A1/SHANK1/NRGN/TANC1/DRD1/SHANK3/SLC24A2/DLG4/TAFA2/PAK5/GRIN2A/TAC1/CLN8/CHRNB2/PRKAR2B/CDK5/SLC6A1/FGF13/ITGB1/SNAP25/ADGRB3/JPH3/NDRG4/CNTNAP2/OPRK1/NEUROD2/ELAVL4/B3GAT1/ATXN1/PPP1R9B/EN1/RAPGEF3/NETO1/GPR88/NTRK2/PLCB1/PIANP/NRXN1/KIT/ABCC8/CNTN2/AAAS/CSMD1/SLC1A1/PDE1B/PPP1R1B/CLSTN2/RGS14/NPTX2/PTN/HRH1/FOXP2/NRXN2/GRIA1/SLC8A3/BCHE/EPHB2/SORCS3/TNR/NPAS4",84
